date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:58	763191/763191	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:34:56%20GMT	https://www.classcentral.com/subject/applied-science	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/applied-science.html	(from https://www.classcentral.com/)
22:05:00	742251/742251	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:34:58%20GMT	https://www.classcentral.com/subject/forensic-science	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
22:05:01	763935/763935	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:34:59%20GMT	https://www.classcentral.com/subject/k12	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/k12.html	(from https://www.classcentral.com/)
22:05:04	776341/776341	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:01%20GMT	https://www.classcentral.com/subject/higher-education	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/higher-education.html	(from https://www.classcentral.com/)
22:05:05	771255/771255	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:03%20GMT	https://www.classcentral.com/subject/stem	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/stem.html	(from https://www.classcentral.com/)
22:05:08	772569/772569	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:07%20GMT	https://www.classcentral.com/subject/teacher-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/teacher-development.html	(from https://www.classcentral.com/)
22:05:09	7810/7810	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Mar%202023%2016:35:09%20GMT	https://www.classcentral.com/subject/online-education	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/online-education	(from https://www.classcentral.com/)
22:05:10	761939/761939	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:08%20GMT	https://www.classcentral.com/subject/course-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
22:05:12	768003/768003	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:10%20GMT	https://www.classcentral.com/subject/test-prep	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/test-prep.html	(from https://www.classcentral.com/)
22:05:13	739810/739810	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:12%20GMT	https://www.classcentral.com/subject/pedagogy	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/pedagogy.html	(from https://www.classcentral.com/)
22:05:20	784550/784550	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:14%20GMT	https://www.classcentral.com/subject/sociology	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/sociology.html	(from https://www.classcentral.com/)
22:05:21	774694/774694	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:16%20GMT	https://www.classcentral.com/subject/economics	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/economics.html	(from https://www.classcentral.com/)
22:05:26	808982/808982	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:21%20GMT	https://www.classcentral.com/subject/psychology	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
22:05:27	764088/764088	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:23%20GMT	https://www.classcentral.com/subject/anthropology	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/anthropology.html	(from https://www.classcentral.com/)
22:05:35	789766/789766	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:29%20GMT	https://www.classcentral.com/subject/law	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
22:05:36	780295/780295	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:27%20GMT	https://www.classcentral.com/subject/political-science	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/political-science.html	(from https://www.classcentral.com/)
22:05:42	760325/760325	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:35%20GMT	https://www.classcentral.com/subject/urban-planning	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/urban-planning.html	(from https://www.classcentral.com/)
22:05:46	762488/762488	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:37%20GMT	https://www.classcentral.com/subject/human-rights	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/human-rights.html	(from https://www.classcentral.com/)
22:05:48	785416/785416	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:42%20GMT	https://www.classcentral.com/subject/sustainability	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
22:05:51	760466/760466	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:44%20GMT	https://www.classcentral.com/subject/governance	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/governance.html	(from https://www.classcentral.com/)
22:05:54	746759/746759	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:48%20GMT	https://www.classcentral.com/subject/archaeology	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/archaeology.html	(from https://www.classcentral.com/)
22:05:56	747002/747002	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:51%20GMT	https://www.classcentral.com/subject/social-work	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/social-work.html	(from https://www.classcentral.com/)
22:05:58	755722/755722	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:53%20GMT	https://www.classcentral.com/subject/childhood-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/childhood-development.html	(from https://www.classcentral.com/)
22:06:03	792223/792223	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:55%20GMT	https://www.classcentral.com/subject/music	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
22:06:05	792231/792231	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:35:58%20GMT	https://www.classcentral.com/subject/digital-media	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
22:06:07	784548/784548	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:02%20GMT	https://www.classcentral.com/subject/visual-arts	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/visual-arts.html	(from https://www.classcentral.com/)
22:06:12	779907/779907	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:04%20GMT	https://www.classcentral.com/subject/design-and-creativity	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/design-and-creativity.html	(from https://www.classcentral.com/)
22:06:13	760204/760204	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:06%20GMT	https://www.classcentral.com/subject/bioinformatics	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/bioinformatics.html	(from https://www.classcentral.com/)
22:06:14	766580/766580	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:09%20GMT	https://www.classcentral.com/subject/big-data	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
22:06:20	751693/751693	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:15%20GMT	https://www.classcentral.com/subject/data-mining	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/data-mining.html	(from https://www.classcentral.com/)
22:06:24	739582/739582	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:22%20GMT	https://www.classcentral.com/subject/jupyter	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/jupyter.html	(from https://www.classcentral.com/)
22:06:25	766675/766675	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:20%20GMT	https://www.classcentral.com/subject/data-visualization	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/data-visualization.html	(from https://www.classcentral.com/)
22:06:25	774595/774595	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:17%20GMT	https://www.classcentral.com/subject/data-analysis	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
22:06:26	777002/777002	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:24%20GMT	https://www.classcentral.com/subject/mobile-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/mobile-development.html	(from https://www.classcentral.com/)
22:06:30	7831/7831	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Mar%202023%2016:36:28%20GMT	https://www.classcentral.com/subject/game-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/game-development	(from https://www.classcentral.com/)
22:06:31	768077/768077	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:27%20GMT	https://www.classcentral.com/subject/databases	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/databases.html	(from https://www.classcentral.com/)
22:06:33	847878/847878	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:26%20GMT	https://www.classcentral.com/subject/web-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/web-development.html	(from https://www.classcentral.com/)
22:06:37	811377/811377	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:31%20GMT	https://www.classcentral.com/subject/programming-languages	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/programming-languages.html	(from https://www.classcentral.com/)
22:06:41	776075/776075	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:33%20GMT	https://www.classcentral.com/subject/software-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/software-development.html	(from https://www.classcentral.com/)
22:06:48	798857/798857	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:40%20GMT	https://www.classcentral.com/subject/communication-skills	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/communication-skills.html	(from https://www.classcentral.com/)
22:06:49	795936/795936	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:43%20GMT	https://www.classcentral.com/subject/career-development	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/career-development.html	(from https://www.classcentral.com/)
22:06:50	771637/771637	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:38%20GMT	https://www.classcentral.com/subject/cloud-computing	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
22:06:54	827287/827287	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:50%20GMT	https://www.classcentral.com/subject/self-improvement	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/self-improvement.html	(from https://www.classcentral.com/)
22:06:55	762404/762404	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:51%20GMT	https://www.classcentral.com/subject/presentation-skills	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
22:06:56	742359/742359	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:53%20GMT	https://www.classcentral.com/subject/resilience	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/resilience.html	(from https://www.classcentral.com/)
22:06:57	780465/780465	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:55%20GMT	https://www.classcentral.com/subject/cybersecurity	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
22:06:58	760099/760099	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:56%20GMT	https://www.classcentral.com/subject/network-security	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
22:06:59	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Mar%202023%2016:36:58%20GMT	https://www.classcentral.com/subject/digital-forensics	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/digital-forensics	(from https://www.classcentral.com/)
22:07:00	754459/754459	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:36:58%20GMT	https://www.classcentral.com/subject/ethical-hacking	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/ethical-hacking.html	(from https://www.classcentral.com/)
22:07:00	7823/7823	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Mar%202023%2016:36:59%20GMT	https://www.classcentral.com/subject/reverse-engineering	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/reverse-engineering	(from https://www.classcentral.com/)
22:07:02	752014/752014	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:01%20GMT	https://www.classcentral.com/subject/pentesting	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/pentesting.html	(from https://www.classcentral.com/)
22:07:04	7781/7781	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Mar%202023%2016:37:04%20GMT	https://www.classcentral.com/subject/devsecops	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/devsecops	(from https://www.classcentral.com/)
22:07:05	729953/729953	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:04%20GMT	https://www.classcentral.com/subject/malware-analysis	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
22:07:09	732898/732898	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:07%20GMT	https://www.classcentral.com/subject/osint	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/osint.html	(from https://www.classcentral.com/)
22:07:10	742492/742492	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:09%20GMT	https://www.classcentral.com/subject/threat-intelligence	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/threat-intelligence.html	(from https://www.classcentral.com/)
22:07:12	739143/739143	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:10%20GMT	https://www.classcentral.com/subject/infosec-certifications	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/infosec-certifications.html	(from https://www.classcentral.com/)
22:07:13	736578/736578	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:12%20GMT	https://www.classcentral.com/subject/red-team	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
22:07:15	632941/632941	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:13%20GMT	https://www.classcentral.com/subject/blue-team	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
22:07:15	192621/192621	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:06:48%20GMT	https://www.classcentral.com/report/2022-year-in-review/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
22:07:15	53341/53341	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202023%2020:05:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
22:07:16	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
22:07:16	143500/143500	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:04%20GMT	https://www.classcentral.com/report/author/dhawal/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
22:07:17	133548/133548	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2016:05:04%20GMT	https://www.classcentral.com/report/review-academic-writing-made-easy/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/review-academic-writing-made-easy/index.html	(from https://www.classcentral.com/)
22:07:17	149577/149577	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:08%20GMT	https://www.classcentral.com/report/most-cited-mooc-research/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/most-cited-mooc-research/index.html	(from https://www.classcentral.com/)
22:07:18	188030/188030	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:05:50%20GMT	https://www.classcentral.com/report/best-digital-art-courses/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/best-digital-art-courses/index.html	(from https://www.classcentral.com/)
22:07:18	137882/137882	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2016:05:04%20GMT	https://www.classcentral.com/report/review-china-economic-transformation/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/review-china-economic-transformation/index.html	(from https://www.classcentral.com/)
22:07:18	135216/135216	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:08%20GMT	https://www.classcentral.com/report/emoocs-2023-cfp/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/emoocs-2023-cfp/index.html	(from https://www.classcentral.com/)
22:07:20	543121/543121	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:18%20GMT	https://www.classcentral.com/lists	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
22:07:21	501395/501395	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:19%20GMT	https://www.classcentral.com/signup	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
22:07:23	497901/497901	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:21%20GMT	https://www.classcentral.com/login	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/login.html	(from https://www.classcentral.com/)
22:07:23	12635/12635	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2018:35:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-holi.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=45db81524d94237f49fd7d3d3e1aad4f	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-holib828.png	(from https://www.classcentral.com/)
22:07:27	748915/748915	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:24%20GMT	https://www.classcentral.com/subject/it-certifications	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/subject/it-certifications.html	(from https://www.classcentral.com/)
22:07:27	738683/738683	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:25%20GMT	https://www.classcentral.com/course/uncommon-sense-teaching-46410	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/course/uncommon-sense-teaching-46410.html	(from https://www.classcentral.com/)
22:07:31	718117/718117	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:27%20GMT	https://www.classcentral.com/course/psychfirstaid-2900	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/course/psychfirstaid-2900.html	(from https://www.classcentral.com/)
22:07:32	723471/723471	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:29%20GMT	https://www.classcentral.com/course/algorithms-divide-conquer-374	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/course/algorithms-divide-conquer-374.html	(from https://www.classcentral.com/)
22:07:32	260/260	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:56:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
22:07:33	569440/569440	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:31%20GMT	https://www.classcentral.com/help/moocs	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/help/moocs.html	(from https://www.classcentral.com/)
22:07:34	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
22:07:35	249/249	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2012:23:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
22:07:35	212/212	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2015:50:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
22:07:36	186/186	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2007:41:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
22:07:36	778992/778992	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:35%20GMT	https://www.classcentral.com/university/stanford	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
22:07:37	251/251	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:56:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
22:07:38	774115/774115	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:37%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
22:07:40	215/215	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2011:54:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmit-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=9a7c86b420e58c1da3065805414fb058	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/mit-trn-sqf645.png	(from https://www.classcentral.com/)
22:07:40	803094/803094	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:38%20GMT	https://www.classcentral.com/university/mit	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
22:07:42	220/220	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2008:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f576f4703270fd64e2335a08f5433212	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-trn-sqffa8.png	(from https://www.classcentral.com/)
22:07:43	753664/753664	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:41%20GMT	https://www.classcentral.com/institution/google	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
